TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
ZNF518A,-0.266,6.05E-01,-1.08,0.371,0.603,7.22E-01
ZNF574,-0.139,5.55E-01,-1.206,0.366,0.605,7.25E-01
ZBTB14,0.008,4.97E-01,-1.598,0.382,0.605,7.25E-01
KLF9,-0.619,7.32E-01,-1.678,0.434,0.605,7.27E-01
ZNF610,-0.237,5.94E-01,-1.474,0.39,0.606,7.29E-01
SETDB1,-2.57,9.95E-01,-0.779,0.467,0.607,7.30E-01
ZBTB26,-0.122,5.48E-01,-1.452,0.38,0.607,7.30E-01
NONO,-0.917,8.21E-01,0.712,0.328,0.607,7.30E-01
ZNF792,-0.274,6.08E-01,-1.005,0.363,0.609,7.33E-01
FOSL2,-3.684,1.00E+00,-0.388,0.447,0.61,7.35E-01
USP49,-0.758,7.76E-01,0.727,0.307,0.61,7.36E-01
KLF1,-0.652,7.43E-01,-1.495,0.422,0.61,7.36E-01
ZNF430,-0.708,7.61E-01,0.571,0.312,0.611,7.38E-01
PTRF,-0.828,7.96E-01,0.367,0.33,0.613,7.41E-01
GABP,-0.448,6.73E-01,-1.286,0.388,0.613,7.42E-01
ING2,-0.144,5.57E-01,-1.334,0.365,0.613,7.42E-01
TEAD2,-0.709,7.61E-01,0.024,0.333,0.614,7.43E-01
FLI1,-1.438,9.25E-01,-1.045,0.442,0.615,7.46E-01
HSF1,-0.796,7.87E-01,-1.795,0.447,0.616,7.47E-01
ZKSCAN1,-0.799,7.88E-01,-0.45,0.363,0.617,7.49E-01
NCOR1,-1.406,9.20E-01,-2.039,0.504,0.617,7.49E-01
ZSCAN23,-0.39,6.52E-01,-0.907,0.356,0.618,7.51E-01
HIRA,-1.291,9.02E-01,-0.316,0.392,0.618,7.51E-01
FOSL1,-1.388,9.17E-01,-0.664,0.417,0.619,7.52E-01
ATF1,-1.422,9.23E-01,-1.397,0.459,0.62,7.54E-01
ZNF138,-0.619,7.32E-01,0.106,0.32,0.62,7.54E-01
ZNF143,-2.233,9.87E-01,-1.724,0.51,0.62,7.55E-01
BCL6,-1.733,9.58E-01,-1.349,0.467,0.622,7.57E-01
CEBPD,-0.474,6.82E-01,-1.251,0.381,0.622,7.57E-01
RUNX1,-5.248,1.00E+00,-1.549,0.517,0.622,7.58E-01
SP3,-0.138,5.55E-01,-1.597,0.376,0.623,7.60E-01
CREBBP,-1.661,9.52E-01,-1.426,0.468,0.624,7.61E-01
BTAF1,-0.424,6.64E-01,-0.689,0.338,0.624,7.62E-01
ZNF391,-0.465,6.79E-01,-1.405,0.388,0.625,7.63E-01
PTTG1,-0.819,7.94E-01,0.26,0.324,0.625,7.64E-01
EBNA3C,-0.859,8.05E-01,-0.078,0.341,0.625,7.64E-01
E2F5,-0.367,6.43E-01,-1.124,0.362,0.625,7.65E-01
POLR2M,-0.339,6.33E-01,-1.388,0.376,0.626,7.65E-01
ZNF274,-0.987,8.38E-01,0.685,0.32,0.626,7.66E-01
DLX1,-0.356,6.39E-01,-0.97,0.344,0.63,7.72E-01
ERCC3,-0.48,6.84E-01,-0.646,0.333,0.63,7.73E-01
YBX1,-1.473,9.30E-01,0.716,0.345,0.631,7.74E-01
OVOL3,-0.621,7.33E-01,-0.84,0.358,0.632,7.76E-01
ZNF100,-0.354,6.38E-01,-1.221,0.359,0.633,7.78E-01
MECP2,-0.541,7.06E-01,-1.676,0.404,0.636,7.83E-01
BRCA1,-1.872,9.69E-01,-1.785,0.489,0.636,7.84E-01
ZNF837,-0.741,7.71E-01,-0.462,0.339,0.636,7.84E-01
ZNF24,-0.946,8.28E-01,-0.971,0.389,0.637,7.85E-01
ZNF83,-0.788,7.85E-01,-1.339,0.395,0.638,7.86E-01
ZNF189,-0.154,5.61E-01,-1.594,0.364,0.638,7.86E-01
ZBTB33,-2.461,9.93E-01,-1.712,0.493,0.638,7.88E-01
LANA,-0.536,7.04E-01,-1.854,0.416,0.639,7.88E-01
ZNF354C,-0.832,7.97E-01,0.437,0.298,0.64,7.90E-01
ZNF260,-0.538,7.05E-01,-0.588,0.327,0.64,7.90E-01
RBBP5,-1.37,9.15E-01,-2.088,0.484,0.64,7.91E-01
CHD2,-0.932,8.24E-01,-2.34,0.469,0.644,7.97E-01
ZNF264,-0.905,8.17E-01,-0.963,0.381,0.644,7.97E-01
ASXL1,-0.169,5.67E-01,-1.642,0.362,0.646,8.01E-01
UBE2I,-0.444,6.71E-01,-1,0.336,0.648,8.05E-01
ZBTB1,-0.531,7.02E-01,-0.976,0.343,0.65,8.06E-01
MXI1,-0.722,7.65E-01,-2.236,0.443,0.651,8.08E-01
CCND2,-0.121,5.48E-01,-1.801,0.367,0.651,8.08E-01
MTA2,-0.958,8.31E-01,-0.648,0.358,0.651,8.09E-01
IKZF1,-2.004,9.78E-01,-0.452,0.399,0.654,8.14E-01
CEBPA,-2.709,9.97E-01,-1.384,0.462,0.657,8.19E-01
ETS2,-1.294,9.02E-01,-1.203,0.412,0.657,8.19E-01
ZNF48,-0.892,8.14E-01,0.335,0.292,0.658,8.20E-01
RELA,-7.506,1.00E+00,-2.169,0.547,0.659,8.21E-01
KLF7,-0.531,7.02E-01,-1.438,0.366,0.659,8.21E-01
GTF2F1,-0.728,7.67E-01,-1.669,0.396,0.66,8.24E-01
ETV1,-0.77,7.79E-01,-1.769,0.406,0.661,8.24E-01
HOXA6,-0.379,6.48E-01,-1.363,0.342,0.662,8.27E-01
ZNF318,-1.15,8.75E-01,-0.654,0.364,0.663,8.28E-01
FOXD2,-0.433,6.67E-01,-1.229,0.337,0.663,8.28E-01
NR4A1,-1.025,8.47E-01,-0.666,0.354,0.664,8.29E-01
KDM6A,-0.575,7.17E-01,-0.815,0.324,0.665,8.31E-01
BATF3,-0.735,7.69E-01,-0.438,0.309,0.665,8.31E-01
INO80,-1.587,9.44E-01,-1.77,0.451,0.666,8.33E-01
RFX2,-0.501,6.92E-01,-1.078,0.331,0.666,8.33E-01
MNT,-0.867,8.07E-01,-0.904,0.353,0.666,8.33E-01
HEY1,-0.682,7.52E-01,-1.864,0.402,0.668,8.36E-01
AEBP2,-1.025,8.47E-01,-0.187,0.321,0.67,8.38E-01
ZNF239,-0.839,7.99E-01,-0.7,0.333,0.67,8.38E-01
ZNF350,-0.563,7.13E-01,-0.915,0.325,0.67,8.38E-01
FGFR1,-0.695,7.57E-01,-1.872,0.401,0.67,8.39E-01
GABPA,-3.988,1.00E+00,-2.212,0.524,0.671,8.39E-01
WRNIP1,-0.338,6.33E-01,-1.561,0.346,0.671,8.39E-01
MED1,-6.862,1.00E+00,-2.654,0.562,0.672,8.41E-01
CENPC,-1.04,8.51E-01,0.445,0.274,0.673,8.43E-01
ZBTB7B,-0.535,7.04E-01,-1.066,0.327,0.674,8.44E-01
DNMT1,-0.817,7.93E-01,-0.895,0.339,0.674,8.44E-01
KLF11,-0.511,6.95E-01,-1.737,0.374,0.674,8.45E-01
YY1,-4.798,1.00E+00,-2.142,0.511,0.675,8.45E-01
NELFE,-4.925,1.00E+00,-1.914,0.491,0.675,8.46E-01
DDX20,-1.065,8.57E-01,-0.451,0.33,0.675,8.46E-01
POLR3A,-0.963,8.32E-01,-1.125,0.366,0.676,8.47E-01
IRF9,-1.039,8.51E-01,-0.209,0.313,0.677,8.49E-01
ZNF146,-0.884,8.12E-01,-0.837,0.338,0.677,8.49E-01
GTF3C2,-0.432,6.67E-01,-1.645,0.355,0.678,8.50E-01
ID3,-0.64,7.39E-01,-1.145,0.337,0.68,8.53E-01
NFKB2,-0.897,8.15E-01,-0.555,0.321,0.68,8.53E-01
MYH11,-0.809,7.91E-01,-2.208,0.424,0.681,8.54E-01
KLF6,-0.362,6.41E-01,-1.65,0.344,0.683,8.57E-01
SIN3A,-1.801,9.64E-01,-2.154,0.476,0.685,8.59E-01
BARX1,-0.595,7.24E-01,-1.053,0.322,0.685,8.59E-01
ASCL2,-0.538,7.05E-01,-1.252,0.327,0.688,8.63E-01
TAT,-0.805,7.90E-01,-0.611,0.301,0.688,8.63E-01
TAF7,-1.846,9.68E-01,-1.828,0.45,0.689,8.64E-01
STAT1,-1.408,9.21E-01,-1.544,0.412,0.689,8.65E-01
INTS12,-0.35,6.37E-01,-1.769,0.345,0.691,8.68E-01
XCL1,-0.499,6.91E-01,-1.451,0.331,0.692,8.69E-01
EBNA3,-0.837,7.99E-01,-0.584,0.298,0.692,8.69E-01
KMT2A,-1.636,9.49E-01,-2.589,0.476,0.695,8.72E-01
TET1,-0.463,6.78E-01,-1.583,0.334,0.695,8.72E-01
MED12,-1.231,8.91E-01,-1.801,0.417,0.696,8.74E-01
MEF2A,-0.881,8.11E-01,-1.25,0.346,0.697,8.75E-01
NFE2,-1.703,9.56E-01,-1.326,0.401,0.698,8.77E-01
MYC,-6.585,1.00E+00,-2.144,0.489,0.699,8.78E-01
LRWD1,-1.157,8.76E-01,0.292,0.258,0.7,8.78E-01
TBL1XR1,-0.89,8.13E-01,-1.643,0.374,0.702,8.81E-01
ZFP41,-1.276,8.99E-01,0.038,0.293,0.702,8.81E-01
STAT5A,-1.101,8.64E-01,-1.431,0.37,0.702,8.81E-01
FOXK1,-1.252,8.95E-01,-0.507,0.324,0.703,8.82E-01
MYB,-1.922,9.73E-01,-0.944,0.385,0.703,8.83E-01
PRAME,-0.524,7.00E-01,-1.524,0.328,0.703,8.83E-01
PYGO2,-1.151,8.75E-01,-0.413,0.307,0.705,8.84E-01
HES2,-2.557,9.95E-01,-0.272,0.358,0.705,8.84E-01
PLRG1,-1.458,9.28E-01,0.413,0.281,0.705,8.85E-01
HLTF,-0.811,7.91E-01,-1.121,0.325,0.706,8.85E-01
ETV6,-1.643,9.50E-01,-0.79,0.363,0.706,8.86E-01
MEF2D,-1.06,8.55E-01,-0.624,0.309,0.707,8.87E-01
ARNT2,-0.621,7.33E-01,-1.261,0.32,0.707,8.87E-01
HINFP,-0.928,8.23E-01,-1.361,0.348,0.708,8.88E-01
SPDEF,-0.987,8.38E-01,-1.282,0.349,0.708,8.88E-01
LMO1,-0.692,7.56E-01,-1.146,0.313,0.709,8.89E-01
POLR2A,-31.267,1.00E+00,-2.44,0.497,0.71,8.90E-01
BPTF,-0.389,6.51E-01,-1.917,0.341,0.712,8.93E-01
WHSC1,-1.042,8.51E-01,-0.7,0.309,0.713,8.94E-01
HJURP,-0.951,8.29E-01,-0.586,0.285,0.714,8.94E-01
CBFB,-2.12,9.83E-01,-3,0.478,0.714,8.95E-01
E2F1,-5.078,1.00E+00,-1.995,0.464,0.718,8.99E-01
SREBF1,-1.278,8.99E-01,-1.352,0.366,0.718,8.99E-01
SMARCC2,-0.785,7.84E-01,-1.374,0.325,0.718,8.99E-01
TBP,-1.632,9.49E-01,-2.564,0.453,0.719,9.01E-01
FEV,-0.719,7.64E-01,-1.252,0.31,0.72,9.01E-01
HDGF,-1.77,9.62E-01,-1.136,0.378,0.721,9.02E-01
MYCN,-1.678,9.53E-01,-1.785,0.415,0.721,9.03E-01
ZNF343,-0.398,6.55E-01,-2.013,0.34,0.721,9.03E-01
JUNB,-1.87,9.69E-01,-1.463,0.397,0.723,9.04E-01
LMO2,-1.798,9.64E-01,-0.656,0.343,0.723,9.05E-01
CSDE1,-1.253,8.95E-01,-1.004,0.335,0.724,9.05E-01
ZNF207,-1.989,9.77E-01,0.134,0.307,0.724,9.05E-01
BRD4,-9.171,1.00E+00,-2.602,0.487,0.726,9.07E-01
MAPK1,-0.85,8.03E-01,-2.079,0.381,0.728,9.09E-01
ZNF197,-0.803,7.89E-01,-1.462,0.326,0.728,9.10E-01
ZNF175,-1.57,9.42E-01,-0.52,0.319,0.729,9.10E-01
ZSCAN29,-0.904,8.17E-01,-1.485,0.337,0.729,9.10E-01
PAX5,-1.923,9.73E-01,-1.067,0.369,0.731,9.13E-01
ZFX,-2.239,9.87E-01,-2.038,0.44,0.731,9.13E-01
NPAT,-0.63,7.36E-01,-1.573,0.319,0.733,9.14E-01
E2F7,-1.599,9.45E-01,-1.041,0.349,0.733,9.15E-01
HDAC4,-0.629,7.35E-01,-1.6,0.319,0.734,9.15E-01
SETD1A,-0.494,6.89E-01,-2.313,0.358,0.735,9.16E-01
GATAD1,-0.968,8.33E-01,-1.506,0.338,0.735,9.16E-01
LEO1,-0.697,7.57E-01,-1.498,0.312,0.736,9.17E-01
EBNA2,-1.019,8.46E-01,-0.818,0.277,0.74,9.21E-01
HMGN3,-0.501,6.92E-01,-1.996,0.331,0.741,9.21E-01
PRMT5,-0.98,8.37E-01,-0.895,0.282,0.741,9.22E-01
BRD3,-1.885,9.70E-01,-2.321,0.439,0.741,9.22E-01
CDK12,-0.568,7.15E-01,-1.802,0.324,0.741,9.22E-01
ZBTB40,-1.554,9.40E-01,-1.616,0.379,0.742,9.23E-01
ZNF644,-1.006,8.43E-01,-1.431,0.328,0.742,9.23E-01
NFE2L2,-1.872,9.69E-01,-1.018,0.351,0.745,9.25E-01
GTF2A2,-1.008,8.43E-01,-0.928,0.278,0.746,9.27E-01
