TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
ZBTB16,1.537,6.22E-02,1.939,0.635,0.097,4.16E-03
IRF1,3,1.35E-03,1.612,0.597,0.099,4.35E-03
FLI1,2.404,8.12E-03,1.632,0.616,0.1,4.44E-03
HLF,1.718,4.29E-02,2.729,0.508,0.101,4.69E-03
SKI,1.683,4.62E-02,1.893,0.591,0.104,4.99E-03
HNF4G,2.125,1.68E-02,1.987,0.544,0.104,5.05E-03
IRF4,2.681,3.67E-03,2.035,0.528,0.105,5.15E-03
LDB1,1.353,8.80E-02,2.632,0.526,0.105,5.15E-03
CHAT,1.655,4.89E-02,2.679,0.506,0.106,5.31E-03
ZFP57,1.803,3.57E-02,2.065,0.535,0.107,5.53E-03
JARID2,5.094,1.75E-07,1.206,0.662,0.107,5.53E-03
HOXA9,1.557,5.98E-02,2.178,0.537,0.107,5.53E-03
ZTA,1.65,4.95E-02,2.783,0.504,0.107,5.53E-03
NR4A1,1.504,6.62E-02,2.01,0.564,0.109,5.82E-03
EBNA3,1.615,5.31E-02,1.924,0.564,0.11,5.93E-03
MCM2,1.306,9.57E-02,2.607,0.518,0.111,6.17E-03
TRIM22,2.036,2.09E-02,1.917,0.541,0.113,6.41E-03
PROX1,1.803,3.57E-02,1.706,0.588,0.113,6.47E-03
MYOG,1.613,5.33E-02,2.471,0.508,0.113,6.53E-03
TCF12,1.799,3.60E-02,1.963,0.541,0.114,6.60E-03
NEUROG2,3.809,6.98E-05,1.913,0.516,0.114,6.66E-03
ZNF175,1.245,1.07E-01,2.541,0.518,0.115,6.91E-03
ZNF512,1.767,3.86E-02,2.218,0.513,0.117,7.24E-03
PML,2.336,9.76E-03,1.467,0.584,0.118,7.44E-03
HNF4A,2.691,3.56E-03,1.599,0.55,0.118,7.44E-03
SOX10,1.313,9.46E-02,2.37,0.519,0.119,7.65E-03
DRAP1,1.55,6.06E-02,1.936,0.552,0.119,7.65E-03
