TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
ESCO2,1.214,1.12E-01,1.77,0.562,0.221,4.84E-02
HIF1A,0.915,1.80E-01,2.484,0.542,0.221,4.89E-02
GRHL3,1.635,5.10E-02,1.658,0.548,0.221,4.89E-02
PR,1.171,1.21E-01,1.409,0.591,0.222,4.91E-02
CAMTA2,1.124,1.30E-01,1.941,0.555,0.224,5.03E-02
FOXH1,1.286,9.92E-02,2.061,0.542,0.224,5.06E-02
ZNF654,1.59,5.59E-02,1.487,0.556,0.224,5.08E-02
NR5A2,1.059,1.45E-01,2.082,0.551,0.225,5.10E-02
LARP7,0.878,1.90E-01,2.077,0.562,0.225,5.15E-02
CTCFL,1.639,5.06E-02,0.699,0.606,0.226,5.23E-02
CDK2,1.118,1.32E-01,2.215,0.538,0.228,5.35E-02
SOX10,1.051,1.47E-01,2.076,0.55,0.23,5.48E-02
H2AFX,0.761,2.23E-01,2.221,0.557,0.231,5.53E-02
STAG1,2.418,7.81E-03,0.441,0.596,0.231,5.56E-02
GATA2,0.829,2.04E-01,1.424,0.608,0.231,5.56E-02
SRF,1.582,5.69E-02,0.64,0.607,0.232,5.64E-02
ETV4,0.754,2.25E-01,0.933,0.717,0.232,5.64E-02
KDM4A,1.841,3.28E-02,1.224,0.558,0.233,5.66E-02
ICE1,1.362,8.66E-02,1.765,0.545,0.233,5.69E-02
NFE2L2,1.301,9.66E-02,1.004,0.593,0.236,5.93E-02
ZNF680,1.135,1.28E-01,2.239,0.531,0.237,5.96E-02
DEK,1.107,1.34E-01,1.436,0.575,0.237,5.98E-02
ZNF134,0.81,2.09E-01,2.527,0.533,0.239,6.12E-02
PARP1,0.826,2.05E-01,2.489,0.534,0.239,6.15E-02
AHR,1.194,1.16E-01,2.13,0.531,0.241,6.29E-02
PRDM1,1.094,1.37E-01,1.269,0.587,0.241,6.32E-02
TCF12,1.25,1.06E-01,1.453,0.56,0.243,6.46E-02
ZBTB2,1.232,1.09E-01,1.576,0.553,0.243,6.46E-02
ZFP28,1.065,1.44E-01,2.154,0.532,0.244,6.57E-02
CHAT,1.039,1.49E-01,2.173,0.53,0.25,7.05E-02
LMO2,1.5,6.68E-02,1.283,0.55,0.251,7.11E-02
ZNF282,1.788,3.69E-02,0.623,0.574,0.252,7.17E-02
RXRG,1.634,5.12E-02,0.961,0.561,0.252,7.23E-02
KDM6B,1.279,1.00E-01,1.279,0.56,0.254,7.39E-02
BIRA,0.255,4.00E-01,1.347,0.659,0.255,7.48E-02
ARID1A,0.342,3.66E-01,1.212,0.68,0.256,7.51E-02
FLI1,1.308,9.54E-02,0.868,0.582,0.256,7.55E-02
IRF9,1.058,1.45E-01,2.041,0.531,0.256,7.58E-02
HNF1A,1.061,1.44E-01,1.34,0.562,0.259,7.80E-02
GLIS1,1.435,7.57E-02,1.393,0.54,0.259,7.84E-02
RUNX1,1.36,8.70E-02,0.514,0.595,0.261,8.03E-02
MAFK,0.949,1.71E-01,1.603,0.552,0.262,8.07E-02
SMN1,0.757,2.25E-01,2.358,0.529,0.263,8.17E-02
NFE2L1,0.978,1.64E-01,1.595,0.55,0.264,8.27E-02
MEIS1,1.177,1.20E-01,1.486,0.544,0.264,8.30E-02
LMNB1,0.87,1.92E-01,1.983,0.537,0.265,8.33E-02
SMARCC2,1.424,7.73E-02,1.215,0.547,0.265,8.37E-02
DMC1,0.823,2.05E-01,2.096,0.533,0.265,8.40E-02
IRF5,0.809,2.09E-01,2.125,0.533,0.267,8.54E-02
ILK,0.912,1.81E-01,2.102,0.529,0.267,8.57E-02
KDM2B,2.152,1.57E-02,-0.728,0.626,0.269,8.71E-02
DNMT1,0.529,2.99E-01,0.856,0.649,0.271,8.96E-02
BRD7,1.093,1.37E-01,1.291,0.553,0.272,9.03E-02
NFIA,0.981,1.63E-01,1.868,0.53,0.272,9.07E-02
ZNF697,0.424,3.36E-01,2.25,0.545,0.273,9.14E-02
HAND2,0.82,2.06E-01,1.997,0.533,0.273,9.18E-02
LIN9,0.936,1.75E-01,1.655,0.542,0.274,9.25E-02
ERCC6,0.658,2.55E-01,0.995,0.606,0.276,9.47E-02
BRD9,1.226,1.10E-01,1.354,0.538,0.276,9.51E-02
SIX2,1.215,1.12E-01,1.665,0.528,0.276,9.51E-02
GATA1,0.98,1.64E-01,1.108,0.563,0.278,9.66E-02
POU2F1,0.664,2.53E-01,2.45,0.522,0.279,9.77E-02
ZNF138,0.753,2.26E-01,2.101,0.529,0.281,1.00E-01
ZNF75D,0.822,2.06E-01,2.154,0.523,0.282,1.01E-01
USF1,1.026,1.52E-01,0.944,0.568,0.284,1.03E-01
ZNF320,0.99,1.61E-01,1.953,0.522,0.284,1.03E-01
ZNF800,0.857,1.96E-01,2.205,0.518,0.284,1.04E-01
ZNF837,0.925,1.78E-01,1.543,0.539,0.285,1.04E-01
KDM5B,1.439,7.50E-02,0.306,0.573,0.285,1.05E-01
NFIC,0.769,2.21E-01,1.149,0.571,0.286,1.05E-01
ATF7IP,0.5,3.09E-01,2.457,0.524,0.287,1.06E-01
LRWD1,0.613,2.70E-01,2.462,0.519,0.287,1.06E-01
FAIRE,0.375,3.54E-01,0.615,0.689,0.287,1.07E-01
JMJD1C,1.163,1.23E-01,0.918,0.557,0.288,1.08E-01
BHLHE40,0.855,1.96E-01,0.703,0.589,0.29,1.10E-01
SMARCE1,0.792,2.14E-01,1.839,0.529,0.29,1.10E-01
AEBP2,0.741,2.29E-01,1.774,0.535,0.29,1.10E-01
EGR2,1.169,1.21E-01,0.705,0.562,0.292,1.12E-01
OTX2,0.201,4.20E-01,0.993,0.637,0.296,1.17E-01
ZNF2,0.895,1.85E-01,0.685,0.58,0.297,1.18E-01
FANCD2,0.709,2.39E-01,2.006,0.526,0.297,1.18E-01
FOXO3,0.326,3.72E-01,0.886,0.621,0.299,1.20E-01
PAX3,0.735,2.31E-01,1.858,0.528,0.301,1.22E-01
ZNF274,0.639,2.61E-01,2.362,0.511,0.302,1.24E-01
GRHL1,0.903,1.83E-01,1.316,0.539,0.302,1.24E-01
NR2F6,1.072,1.42E-01,1.624,0.521,0.303,1.25E-01
BCAT1,0.922,1.78E-01,1.688,0.523,0.305,1.28E-01
NCAPG2,0.725,2.34E-01,1.804,0.527,0.306,1.28E-01
MKL2,1.373,8.48E-02,0.691,0.539,0.307,1.30E-01
TAL1,0.754,2.25E-01,1.179,0.551,0.309,1.33E-01
DUX4,0.817,2.07E-01,1.823,0.519,0.309,1.33E-01
HSF1,0.664,2.53E-01,-0.282,0.657,0.31,1.34E-01
NR2F1,0.878,1.90E-01,1.498,0.528,0.31,1.34E-01
ICE2,0.858,1.95E-01,1.323,0.536,0.31,1.34E-01
DPPA2,0.694,2.44E-01,1.827,0.525,0.311,1.35E-01
MAFG,0.815,2.08E-01,1.862,0.516,0.312,1.37E-01
TEAD2,0.8,2.12E-01,1.752,0.52,0.315,1.41E-01
SRC,0.614,2.70E-01,1.289,0.549,0.316,1.42E-01
MEF2A,0.557,2.89E-01,0.687,0.586,0.318,1.44E-01
CHD5,0.761,2.23E-01,1.474,0.529,0.318,1.45E-01
USP49,0.441,3.30E-01,2.48,0.507,0.319,1.46E-01
TRIM25,0.906,1.83E-01,0.384,0.57,0.32,1.47E-01
ZNF701,0.715,2.37E-01,1.618,0.526,0.322,1.50E-01
NANOG,-0.068,5.27E-01,0.901,0.647,0.323,1.52E-01
BATF,0.934,1.75E-01,0.873,0.543,0.323,1.52E-01
SOX4,1.007,1.57E-01,1.22,0.527,0.324,1.52E-01
H2AZ,1.862,3.13E-02,-1.606,0.607,0.324,1.53E-01
DROSHA,0.94,1.74E-01,-0.018,0.583,0.324,1.53E-01
SCRT1,0.7,2.42E-01,1.552,0.525,0.329,1.60E-01
SF1,0.481,3.15E-01,2.105,0.508,0.334,1.68E-01
ZNF467,0.851,1.97E-01,0.971,0.535,0.335,1.69E-01
ARNT,0.443,3.29E-01,1.291,0.543,0.336,1.70E-01
ZNF793,0.661,2.54E-01,1.74,0.515,0.336,1.70E-01
E2F2,0.768,2.21E-01,1.185,0.53,0.337,1.73E-01
PRDM14,0.707,2.40E-01,1.399,0.526,0.338,1.73E-01
SMARCA5,0.529,2.98E-01,1.311,0.535,0.339,1.76E-01
ZBTB16,0.541,2.94E-01,0.977,0.547,0.34,1.76E-01
ZMYND8,0.968,1.66E-01,-0.055,0.562,0.343,1.81E-01
MAF,0.038,4.85E-01,0.433,0.643,0.344,1.83E-01
RBL1,0.724,2.35E-01,1.278,0.527,0.345,1.84E-01
BACH1,0.742,2.29E-01,0.972,0.534,0.346,1.86E-01
ZNF770,0.62,2.68E-01,1.525,0.519,0.346,1.86E-01
VDR,0.196,4.22E-01,-0.065,0.651,0.347,1.87E-01
CHRM2,0.512,3.04E-01,0.335,0.578,0.347,1.88E-01
HOXA9,0.44,3.30E-01,1.106,0.543,0.348,1.90E-01
CTNNB1,0.658,2.55E-01,1.399,0.522,0.349,1.91E-01
ZBTB6,0.937,1.75E-01,0.793,0.529,0.349,1.91E-01
ZNF485,0.499,3.09E-01,1.777,0.51,0.349,1.92E-01
ZNF366,0.762,2.23E-01,1.237,0.521,0.351,1.95E-01
PHIP,1.249,1.06E-01,-1.1,0.584,0.353,1.97E-01
MAX,0.948,1.72E-01,-0.758,0.593,0.353,1.98E-01
SOX11,0.434,3.32E-01,1.772,0.514,0.353,1.98E-01
IRF1,0.289,3.87E-01,-0.139,0.619,0.354,1.99E-01
FOXO1,0.054,4.79E-01,0.563,0.607,0.358,2.06E-01
CHD8,0.303,3.81E-01,0.867,0.558,0.358,2.06E-01
TRIM28,-0.214,5.85E-01,1.45,0.567,0.359,2.08E-01
PML,0.538,2.95E-01,0.165,0.568,0.359,2.08E-01
EHMT2,-0.451,6.74E-01,1.058,0.617,0.36,2.09E-01
PBX3,0.425,3.36E-01,0.618,0.56,0.36,2.10E-01
ZNF22,0.478,3.17E-01,1.696,0.508,0.362,2.13E-01
PYGO2,0.531,2.98E-01,1.45,0.516,0.363,2.15E-01
SATB1,0.237,4.06E-01,1.652,0.524,0.364,2.17E-01
ZNF506,0.489,3.13E-01,1.65,0.509,0.364,2.17E-01
POLR3A,0.221,4.13E-01,0.532,0.574,0.364,2.17E-01
HIC1,0.869,1.93E-01,0.797,0.524,0.365,2.19E-01
KLF3,0.704,2.41E-01,0.967,0.525,0.366,2.21E-01
ZNF438,0.435,3.32E-01,0.951,0.538,0.366,2.21E-01
ZNF8,0.194,4.23E-01,1.252,0.54,0.367,2.23E-01
EBF3,0.531,2.98E-01,1.453,0.51,0.37,2.27E-01
ZBTB42,0.597,2.75E-01,1.228,0.517,0.372,2.30E-01
SCRT2,0.601,2.74E-01,1.414,0.507,0.373,2.34E-01
SPDEF,0.333,3.70E-01,0.442,0.562,0.375,2.36E-01
CREM,0.138,4.45E-01,0.337,0.587,0.376,2.39E-01
HEXIM1,0.858,1.96E-01,0.016,0.539,0.377,2.40E-01
EBNA3C,0.447,3.28E-01,0.775,0.536,0.377,2.41E-01
BCOR,0.364,3.58E-01,-0.614,0.612,0.378,2.42E-01
NIPBL,0.179,4.29E-01,-0.335,0.617,0.378,2.42E-01
PGR,0.565,2.86E-01,1.224,0.515,0.379,2.43E-01
ZNF382,0.413,3.40E-01,1.338,0.518,0.379,2.44E-01
SRCAP,0.38,3.52E-01,1.743,0.503,0.379,2.44E-01
ZNF28,0.587,2.78E-01,1.115,0.517,0.38,2.45E-01
SS18,0.397,3.46E-01,0.215,0.558,0.385,2.54E-01
PDX1,0.465,3.21E-01,1.346,0.509,0.385,2.56E-01
NFIL3,0.551,2.91E-01,1.122,0.514,0.386,2.56E-01
PMEL,0.271,3.93E-01,-0.184,0.586,0.386,2.57E-01
ZNF534,0.665,2.53E-01,0.732,0.523,0.388,2.60E-01
TRIM24,0.399,3.45E-01,0.634,0.538,0.389,2.63E-01
ZNF263,0.93,1.76E-01,0.149,0.526,0.391,2.67E-01
ZNF600,0.772,2.20E-01,0.775,0.514,0.391,2.67E-01
ZNF549,0.301,3.82E-01,1.746,0.497,0.394,2.72E-01
MAFF,0.408,3.42E-01,1.542,0.5,0.395,2.74E-01
EZH1,0.144,4.43E-01,-1.26,0.691,0.395,2.75E-01
CUX1,0.43,3.34E-01,0.979,0.519,0.396,2.76E-01
ZNF304,0.327,3.72E-01,1.684,0.499,0.396,2.76E-01
ZNF490,0.295,3.84E-01,1.752,0.497,0.397,2.77E-01
MAZ,1.006,1.57E-01,-0.757,0.546,0.397,2.78E-01
STAT4,0.199,4.21E-01,0.975,0.531,0.397,2.78E-01
DRAP1,0.68,2.48E-01,0.492,0.524,0.399,2.82E-01
PRDM10,0.726,2.34E-01,0.773,0.511,0.399,2.83E-01
ZNF281,0.699,2.42E-01,0.407,0.525,0.399,2.83E-01
SSU72,0.532,2.97E-01,0.964,0.512,0.399,2.83E-01
ZNF141,0.436,3.32E-01,1.23,0.506,0.402,2.88E-01
ZXDC,0.413,3.40E-01,1.327,0.505,0.403,2.90E-01
APOBEC3B,0.501,3.08E-01,0.973,0.51,0.403,2.90E-01
BATF3,0.546,2.93E-01,0.802,0.514,0.407,2.99E-01
MAML3,0.418,3.38E-01,1.352,0.499,0.409,3.02E-01
HDGF,0.11,4.56E-01,0.371,0.554,0.409,3.02E-01
FXR2,0.427,3.35E-01,1.149,0.506,0.411,3.05E-01
ZNF780A,0.261,3.97E-01,1.615,0.495,0.411,3.07E-01
MEF2B,-0.118,5.47E-01,0.52,0.563,0.412,3.09E-01
ZNF740,0.117,4.53E-01,-0.211,0.574,0.413,3.10E-01
GTF3C2,0.496,3.10E-01,0.011,0.534,0.414,3.13E-01
HES1,0.265,3.96E-01,0.98,0.516,0.414,3.13E-01
ZNF479,0.426,3.35E-01,1.082,0.506,0.416,3.15E-01
NFKB2,0.523,3.00E-01,0.875,0.507,0.416,3.16E-01
DDX20,0.213,4.16E-01,0.593,0.532,0.417,3.18E-01
GATAD2B,0.181,4.28E-01,0.495,0.534,0.422,3.29E-01
ARID3A,0.469,3.20E-01,0.851,0.507,0.422,3.29E-01
ZNF788,0.216,4.15E-01,1.351,0.497,0.427,3.39E-01
NR4A1,0.497,3.10E-01,0.944,0.5,0.427,3.39E-01
ZNF362,0.489,3.12E-01,0.868,0.502,0.427,3.40E-01
HLF,0.331,3.70E-01,1.282,0.494,0.429,3.43E-01
EBF1,0.416,3.39E-01,0.526,0.517,0.43,3.45E-01
RARA,0.132,4.47E-01,0.655,0.527,0.434,3.53E-01
SPIB,0.306,3.80E-01,1.1,0.499,0.434,3.53E-01
MBD1,0.602,2.74E-01,-0.156,0.523,0.435,3.55E-01
SP7,0.628,2.65E-01,0.336,0.508,0.435,3.56E-01
ETV6,0.207,4.18E-01,0.626,0.522,0.435,3.56E-01
MTA2,0.395,3.47E-01,0.56,0.515,0.436,3.58E-01
ZEB2,0.582,2.80E-01,0.398,0.507,0.437,3.62E-01
ZNF17,0.152,4.40E-01,1.582,0.487,0.438,3.62E-01
ZNF318,0.405,3.43E-01,0.604,0.509,0.439,3.65E-01
RELB,0.359,3.60E-01,0.701,0.507,0.44,3.67E-01
INTS11,0.892,1.86E-01,-0.534,0.518,0.441,3.69E-01
CTBP2,-0.069,5.28E-01,-0.333,0.567,0.441,3.70E-01
GLIS2,0.773,2.20E-01,-0.427,0.519,0.442,3.72E-01
PCGF1,0.294,3.84E-01,-1.362,0.577,0.444,3.76E-01
LMTK3,0.112,4.56E-01,1.223,0.501,0.444,3.76E-01
CBX8,0.135,4.46E-01,-0.818,0.568,0.446,3.80E-01
SIRT6,0.296,3.84E-01,0.975,0.497,0.446,3.80E-01
MYF5,0.358,3.60E-01,0.804,0.501,0.446,3.80E-01
SP1,-0.084,5.33E-01,-1.172,0.609,0.446,3.81E-01
CENPT,0.075,4.70E-01,1.685,0.482,0.447,3.82E-01
INTS12,0.603,2.73E-01,-0.258,0.518,0.447,3.83E-01
MEF2D,0.312,3.78E-01,0.962,0.496,0.449,3.86E-01
POLR2M,0.264,3.96E-01,-0.598,0.547,0.45,3.88E-01
L3MBTL2,0.432,3.33E-01,0.519,0.503,0.45,3.88E-01
PHOX2B,0.165,4.35E-01,1.337,0.488,0.451,3.91E-01
GTF3C5,0.64,2.61E-01,-0.497,0.521,0.452,3.94E-01
CENPC,0.029,4.89E-01,1.722,0.479,0.453,3.96E-01
SND1,0.093,4.63E-01,0.457,0.524,0.454,3.97E-01
RELA,-1.042,8.51E-01,-0.494,0.735,0.455,4.01E-01
ZNF257,0.431,3.33E-01,0.328,0.506,0.456,4.02E-01
BCL11A,0.056,4.78E-01,0.276,0.528,0.457,4.04E-01
PBX1,-0.094,5.38E-01,0.787,0.521,0.458,4.06E-01
CEBPA,-0.276,6.09E-01,0.06,0.551,0.458,4.07E-01
TFAP4,0.351,3.63E-01,0.414,0.506,0.46,4.11E-01
ZIM3,0.114,4.55E-01,1.174,0.493,0.46,4.12E-01
CEBPD,0.007,4.97E-01,-0.337,0.548,0.462,4.15E-01
TBX5,0.07,4.72E-01,1.148,0.494,0.465,4.21E-01
MBD2,-0.738,7.70E-01,-1.102,0.725,0.465,4.22E-01
ZNF592,0.199,4.21E-01,0.632,0.502,0.467,4.27E-01
MYNN,0.129,4.49E-01,0.505,0.51,0.469,4.31E-01
ERCC3,0.182,4.28E-01,0.975,0.489,0.469,4.31E-01
HMBOX1,0.211,4.16E-01,0.871,0.492,0.47,4.33E-01
KLF17,0.531,2.98E-01,-0.311,0.507,0.471,4.36E-01
KLF6,0.51,3.05E-01,-0.364,0.511,0.472,4.36E-01
EGLN2,0.33,3.71E-01,0.441,0.499,0.473,4.39E-01
KDM5C,0.053,4.79E-01,-1.03,0.562,0.473,4.40E-01
OSR2,0.158,4.37E-01,0.583,0.504,0.473,4.40E-01
NCAPG,-0.494,6.89E-01,0.284,0.549,0.473,4.40E-01
PKNOX1,0.198,4.22E-01,0.877,0.491,0.474,4.41E-01
ZNF384,0.166,4.34E-01,0.617,0.501,0.475,4.44E-01
LANA,0.298,3.83E-01,-0.625,0.528,0.477,4.48E-01
EGR1,-0.028,5.11E-01,-1.202,0.568,0.477,4.48E-01
ZNF425,0.227,4.10E-01,0.677,0.493,0.478,4.50E-01
MED12,0.238,4.06E-01,-0.071,0.512,0.48,4.54E-01
ZNF440,0.005,4.98E-01,1.367,0.477,0.48,4.55E-01
ZNF335,0.594,2.76E-01,-0.581,0.508,0.481,4.58E-01
DDX5,-0.231,5.91E-01,-0.188,0.538,0.486,4.69E-01
LDB1,0.092,4.63E-01,0.996,0.483,0.487,4.71E-01
ZNF317,-0.218,5.86E-01,1.159,0.495,0.488,4.73E-01
ZNF26,0.001,5.00E-01,1.303,0.477,0.488,4.73E-01
MCM7,-0.257,6.01E-01,0.858,0.508,0.488,4.73E-01
ZNF766,0.144,4.43E-01,0.808,0.485,0.491,4.80E-01
CREB3L4,0.199,4.21E-01,0.559,0.491,0.492,4.82E-01
CBX5,-0.313,6.23E-01,0.078,0.53,0.492,4.83E-01
EBNA2,0.17,4.32E-01,0.635,0.488,0.492,4.83E-01
CTBP1,0.041,4.84E-01,0.486,0.502,0.493,4.84E-01
ERCC2,0.03,4.88E-01,1.093,0.479,0.494,4.87E-01
NOTCH3,-0.135,5.54E-01,1.51,0.468,0.495,4.88E-01
HHEX,0.103,4.59E-01,0.851,0.485,0.495,4.90E-01
ZNF239,0.152,4.40E-01,0.598,0.487,0.5,5.01E-01
ZNF585B,-0.178,5.71E-01,1.091,0.486,0.502,5.05E-01
BACH2,0.031,4.88E-01,0.179,0.506,0.503,5.06E-01
WDHD1,0.216,4.14E-01,0.247,0.49,0.503,5.07E-01
INTS3,0.24,4.05E-01,0.055,0.493,0.504,5.08E-01
ZNF468,0.369,3.56E-01,-0.409,0.502,0.504,5.08E-01
FOXA1,-4.603,1.00E+00,0.664,0.617,0.505,5.11E-01
SOX13,0.055,4.78E-01,0.267,0.5,0.505,5.11E-01
NFE2,-0.414,6.61E-01,-0.259,0.536,0.505,5.12E-01
ADNP,0.212,4.16E-01,0.24,0.489,0.506,5.14E-01
ZNF394,0.359,3.60E-01,-0.542,0.504,0.509,5.20E-01
ZNF573,-0.045,5.18E-01,1.042,0.474,0.509,5.20E-01
ZNF486,-0.303,6.19E-01,1.511,0.467,0.509,5.20E-01
E2F6,-0.23,5.91E-01,-1.543,0.565,0.51,5.22E-01
DNMT3B,-0.607,7.28E-01,-0.153,0.544,0.51,5.22E-01
CDK8,-0.589,7.22E-01,-1.256,0.59,0.51,5.22E-01
ZNF430,-0.137,5.54E-01,1.314,0.467,0.51,5.24E-01
PAX6,-0.182,5.72E-01,0.918,0.488,0.512,5.26E-01
ZFP37,0.458,3.24E-01,-0.641,0.499,0.512,5.27E-01
EWSR1,-0.439,6.70E-01,0.207,0.521,0.517,5.37E-01
ZNF121,0.03,4.88E-01,-0.053,0.501,0.52,5.45E-01
ZNF284,-0.101,5.40E-01,0.997,0.47,0.522,5.49E-01
PRDM2,0.256,3.99E-01,-0.4,0.497,0.522,5.49E-01
ZNF24,-0.145,5.58E-01,-0.268,0.515,0.523,5.53E-01
ZNF93,0.071,4.72E-01,0.442,0.482,0.524,5.54E-01
POU5F1,-0.721,7.64E-01,0.442,0.525,0.525,5.57E-01
RARG,-0.147,5.58E-01,-0.095,0.508,0.526,5.57E-01
ZNF808,-0.23,5.91E-01,1.331,0.46,0.526,5.57E-01
BRD4,-1.465,9.29E-01,-1.237,0.661,0.526,5.59E-01
AR,-12.023,1.00E+00,0.2,0.62,0.529,5.65E-01
AGO1,-0.031,5.12E-01,0.472,0.483,0.53,5.68E-01
ZNF429,-0.107,5.43E-01,0.932,0.47,0.531,5.69E-01
NCOR1,-0.713,7.62E-01,-1.318,0.58,0.532,5.72E-01
XCL1,0.202,4.20E-01,-0.336,0.491,0.533,5.73E-01
MBD4,0.108,4.57E-01,0.057,0.484,0.533,5.75E-01
SIX1,-0.289,6.14E-01,0.285,0.501,0.534,5.76E-01
UBE2I,0.098,4.61E-01,0.155,0.483,0.535,5.77E-01
ZNF341,0.237,4.06E-01,-0.826,0.502,0.535,5.79E-01
PATZ1,0.205,4.19E-01,-1.139,0.51,0.535,5.79E-01
ZNF558,-0.077,5.31E-01,0.005,0.494,0.537,5.82E-01
TSHZ1,0.058,4.77E-01,0.156,0.482,0.537,5.84E-01
ZNF671,0.033,4.87E-01,0.312,0.479,0.537,5.84E-01
ZNF423,0.173,4.31E-01,-0.509,0.495,0.539,5.87E-01
CBX6,0.128,4.49E-01,-0.444,0.497,0.54,5.89E-01
MYBL2,0.098,4.61E-01,-0.005,0.483,0.54,5.90E-01
PSIP1,-0.03,5.12E-01,-0.176,0.494,0.543,5.96E-01
ZNF692,0.295,3.84E-01,-0.804,0.493,0.545,6.00E-01
EMX1,0.16,4.37E-01,-1.082,0.507,0.545,6.01E-01
POLR2AphosphoS5,0.1,4.60E-01,-0.42,0.493,0.547,6.04E-01
ZNF623,0.017,4.93E-01,0.043,0.479,0.55,6.11E-01
ZNF589,0.007,4.97E-01,-0.167,0.487,0.551,6.13E-01
SUMO2,-3.041,9.99E-01,-0.334,0.608,0.551,6.15E-01
RUNX3,0.016,4.94E-01,0.047,0.478,0.552,6.15E-01
KMT2A,-0.627,7.35E-01,-1.73,0.57,0.555,6.22E-01
ZFP2,0.135,4.46E-01,-0.935,0.5,0.556,6.24E-01
IRF4,-0.415,6.61E-01,0.051,0.499,0.556,6.25E-01
GLI2,-0.956,8.31E-01,-1.819,0.608,0.559,6.30E-01
HJURP,-0.206,5.82E-01,0.734,0.462,0.559,6.31E-01
ZNF273,0.219,4.13E-01,-0.988,0.492,0.56,6.32E-01
KLF1,-0.241,5.95E-01,-1.084,0.52,0.563,6.39E-01
TRIM22,0.01,4.96E-01,-0.171,0.478,0.564,6.41E-01
EBNA3,-0.082,5.33E-01,0.189,0.472,0.564,6.43E-01
MIER1,-0.089,5.36E-01,-0.091,0.48,0.565,6.44E-01
MTA3,-0.615,7.31E-01,-0.319,0.515,0.567,6.48E-01
ZNF584,-0.095,5.38E-01,-0.171,0.482,0.567,6.48E-01
CBFB,-0.78,7.82E-01,-1.894,0.589,0.568,6.51E-01
KDM1B,-0.332,6.30E-01,0.922,0.452,0.568,6.51E-01
ZNF547,-0.192,5.76E-01,-0.39,0.494,0.569,6.52E-01
ZSCAN2,-0.154,5.61E-01,0.374,0.466,0.57,6.55E-01
CHD7,-0.476,6.83E-01,-0.269,0.503,0.571,6.56E-01
ZNF287,-0.404,6.57E-01,1.073,0.447,0.573,6.60E-01
HOXB13,-2.679,9.96E-01,0.377,0.547,0.573,6.61E-01
NEUROD1,-1.423,9.23E-01,-0.288,0.545,0.573,6.62E-01
ZMIZ1,-0.082,5.33E-01,-0.517,0.488,0.574,6.62E-01
GTF2F1,-0.65,7.42E-01,-1.588,0.545,0.574,6.63E-01
HINFP,-0.243,5.96E-01,-0.511,0.497,0.575,6.65E-01
NFATC3,-0.031,5.12E-01,-0.324,0.475,0.577,6.69E-01
ZC3H8,-0.078,5.31E-01,-0.388,0.481,0.577,6.70E-01
ZNF597,-0.098,5.39E-01,-0.06,0.471,0.578,6.71E-01
CDC5L,-0.248,5.98E-01,0.009,0.476,0.58,6.76E-01
ZNF641,-0.162,5.64E-01,-0.186,0.477,0.581,6.77E-01
MED1,-3.74,1.00E+00,-1.752,0.762,0.582,6.80E-01
ING5,-0.191,5.76E-01,0.181,0.463,0.585,6.86E-01
HDAC2,-0.478,6.84E-01,-1.676,0.531,0.587,6.90E-01
HMG20A,-0.17,5.67E-01,0.026,0.465,0.587,6.90E-01
ZNF519,0.103,4.59E-01,-1.061,0.484,0.588,6.93E-01
SOX9,-0.446,6.72E-01,-1.281,0.517,0.59,6.96E-01
C11orf30,-0.368,6.43E-01,-0.09,0.477,0.591,6.97E-01
GATAD1,-0.348,6.36E-01,-0.925,0.504,0.591,6.97E-01
PITX3,-0.257,6.02E-01,0.238,0.458,0.594,7.05E-01
BANP,-0.597,7.25E-01,0.026,0.486,0.595,7.05E-01
ZBTB33,-2.325,9.90E-01,-1.638,0.614,0.595,7.06E-01
CHAMP1,-0.204,5.81E-01,-0.354,0.476,0.595,7.06E-01
WT1,-0.076,5.30E-01,-0.741,0.48,0.596,7.08E-01
ZNF280D,-0.103,5.41E-01,-0.506,0.474,0.596,7.09E-01
ZFP69B,0.011,4.96E-01,-1.171,0.486,0.598,7.12E-01
SP4,-0.053,5.21E-01,-1.283,0.492,0.598,7.12E-01
FUS,-0.227,5.90E-01,-0.34,0.474,0.599,7.13E-01
USF2,-0.962,8.32E-01,-1.762,0.556,0.6,7.16E-01
ZNF611,-0.079,5.32E-01,-0.551,0.472,0.6,7.17E-01
ZBTB7A,-0.935,8.25E-01,-1.76,0.553,0.601,7.19E-01
ZNF35,-0.1,5.40E-01,-0.518,0.47,0.603,7.22E-01
ZSCAN16,-0.363,6.42E-01,-0.619,0.488,0.604,7.23E-01
ZNF586,-0.561,7.12E-01,1.056,0.431,0.604,7.23E-01
GFI1B,-0.453,6.75E-01,-0.103,0.475,0.604,7.24E-01
ZNF248,-0.506,6.94E-01,0.859,0.436,0.606,7.28E-01
ZNF664,-0.286,6.13E-01,-0.266,0.467,0.608,7.32E-01
NCAPH2,0.039,4.84E-01,-1.555,0.485,0.609,7.34E-01
TLE3,-1.734,9.59E-01,0.362,0.515,0.61,7.36E-01
WHSC1,-0.396,6.54E-01,0.115,0.456,0.611,7.37E-01
CBX1,-0.572,7.16E-01,-1.508,0.514,0.614,7.44E-01
KRAB,-0.4,6.56E-01,-0.287,0.469,0.615,7.45E-01
STAT5,-1.323,9.07E-01,-0.716,0.528,0.617,7.48E-01
GTF2A2,-0.368,6.44E-01,0.154,0.45,0.617,7.49E-01
