TF,statistic,pvalue,zscore,max_auc,re_rank,irwin_hall_pvalue
REPIN1,0.541,2.94E-01,1.274,0.43,0.328,1.59E-01
PAX6,0.483,3.15E-01,1.878,0.404,0.33,1.62E-01
BANP,0.425,3.36E-01,1.576,0.421,0.33,1.62E-01
HMBOX1,0.694,2.44E-01,1.705,0.399,0.33,1.62E-01
RUNX1T1,0.903,1.83E-01,0.769,0.42,0.334,1.67E-01
ZNF664,0.783,2.17E-01,1.713,0.391,0.335,1.69E-01
FOSL1,0.952,1.71E-01,0.708,0.419,0.335,1.70E-01
ZNF101,0.347,3.64E-01,1.312,0.433,0.336,1.70E-01
ZNF488,0.65,2.58E-01,2.031,0.386,0.336,1.70E-01
MKL2,1.203,1.15E-01,0.533,0.41,0.337,1.72E-01
TEAD1-TEAD4,0.733,2.32E-01,1.301,0.403,0.339,1.76E-01
CHRM2,0.58,2.81E-01,0.435,0.459,0.34,1.78E-01
CBX6,0.872,1.92E-01,0.826,0.416,0.34,1.78E-01
ZNF304,0.562,2.87E-01,2.04,0.387,0.341,1.79E-01
ZNF134,0.57,2.85E-01,2.009,0.388,0.341,1.79E-01
ZNF287,0.502,3.08E-01,2.286,0.382,0.342,1.80E-01
TFAP4,0.835,2.02E-01,1.075,0.403,0.343,1.81E-01
ZSCAN16,0.337,3.68E-01,0.88,0.454,0.343,1.82E-01
ZNF28,0.707,2.40E-01,1.307,0.401,0.345,1.84E-01
GLIS1,1.021,1.54E-01,0.888,0.401,0.345,1.84E-01
KDM2B,0.794,2.14E-01,-1.401,0.556,0.345,1.85E-01
DAXX,0.858,1.96E-01,1.316,0.392,0.345,1.85E-01
DLX2,0.687,2.46E-01,1.424,0.399,0.347,1.87E-01
PR,-0.361,6.41E-01,0.99,0.522,0.347,1.88E-01
DDX5,0.128,4.49E-01,0.894,0.47,0.347,1.88E-01
FAIRE,0.188,4.26E-01,0.457,0.486,0.347,1.88E-01
IRF9,0.717,2.37E-01,1.675,0.386,0.351,1.94E-01
ZSCAN20,0.83,2.03E-01,1.322,0.39,0.351,1.94E-01
SON,0.768,2.21E-01,1.021,0.406,0.351,1.94E-01
DDX20,0.669,2.52E-01,0.965,0.413,0.354,1.99E-01
PRDM10,0.885,1.88E-01,1.087,0.394,0.355,2.01E-01
ESCO2,0.779,2.18E-01,0.846,0.407,0.358,2.07E-01
CBFA2T2,0.602,2.74E-01,1.655,0.391,0.358,2.07E-01
RBL1,0.682,2.48E-01,1.21,0.399,0.359,2.08E-01
LMTK3,0.519,3.02E-01,1.665,0.394,0.359,2.08E-01
ZNF48,0.442,3.29E-01,2.155,0.376,0.359,2.08E-01
SIRT6,0.624,2.66E-01,1.475,0.393,0.361,2.12E-01
TCF12,0.364,3.58E-01,0.631,0.446,0.362,2.14E-01
IKZF2,0.849,1.98E-01,0.936,0.397,0.362,2.14E-01
POLR2AphosphoS5,0.844,1.99E-01,0.399,0.415,0.363,2.16E-01
PKNOX1,0.689,2.45E-01,1.629,0.381,0.365,2.18E-01
CBX8,0.199,4.21E-01,-0.678,0.546,0.365,2.19E-01
SSRP1,0.362,3.59E-01,1.629,0.398,0.365,2.19E-01
MTA2,0.826,2.05E-01,0.945,0.396,0.366,2.20E-01
ZNF35,0.654,2.57E-01,1.236,0.396,0.366,2.21E-01
ZBTB16,0.665,2.53E-01,1.096,0.398,0.368,2.24E-01
ZNF141,0.589,2.78E-01,1.457,0.39,0.369,2.26E-01
ZNF430,0.423,3.36E-01,2.043,0.375,0.37,2.27E-01
RUNX1,0.346,3.65E-01,0.198,0.458,0.372,2.31E-01
PYGO2,0.657,2.56E-01,1.589,0.38,0.372,2.32E-01
CLOCK,0.315,3.76E-01,1.925,0.385,0.373,2.32E-01
ZNF605,0.462,3.22E-01,1.805,0.378,0.376,2.38E-01
GATA3,-0.663,7.46E-01,1.142,0.508,0.377,2.40E-01
TRIM22,0.878,1.90E-01,0.724,0.396,0.377,2.40E-01
PBX2,0.305,3.80E-01,0.812,0.429,0.377,2.40E-01
CBX5,0.286,3.88E-01,0.895,0.421,0.378,2.42E-01
BCOR,0.481,3.15E-01,-0.439,0.47,0.379,2.44E-01
HHEX,0.649,2.58E-01,1.396,0.381,0.382,2.49E-01
CUX1,0.322,3.74E-01,0.899,0.413,0.387,2.58E-01
EZH1,0.218,4.14E-01,-1.191,0.541,0.388,2.60E-01
ZNF284,0.398,3.45E-01,1.823,0.373,0.39,2.64E-01
ZNF554,0.477,3.17E-01,1.505,0.38,0.39,2.65E-01
KLF4,-0.053,5.21E-01,0.314,0.468,0.391,2.66E-01
H2AZ,1.095,1.37E-01,-1.951,0.49,0.391,2.67E-01
HSF1,0.196,4.22E-01,-0.768,0.494,0.397,2.77E-01
EPAS1,0.582,2.80E-01,1.006,0.389,0.397,2.79E-01
TTF1,0.568,2.85E-01,1.315,0.374,0.398,2.80E-01
BRD7,0.687,2.46E-01,0.499,0.399,0.399,2.81E-01
DEK,0.724,2.35E-01,0.727,0.391,0.399,2.81E-01
RXRG,0.831,2.03E-01,0.473,0.392,0.399,2.81E-01
TRIM25,0.572,2.84E-01,-0.009,0.417,0.405,2.94E-01
MBD4,0.553,2.90E-01,0.961,0.386,0.405,2.94E-01
SOX13,0.529,2.98E-01,0.831,0.393,0.405,2.95E-01
SS18,0.381,3.52E-01,0.176,0.421,0.405,2.95E-01
ZNF467,0.651,2.58E-01,0.595,0.396,0.406,2.96E-01
ZNF207,-0.255,6.01E-01,1.539,0.413,0.407,2.99E-01
SMARCB1,0.717,2.37E-01,-0.125,0.408,0.408,2.99E-01
BACH1,0.461,3.23E-01,0.66,0.4,0.408,3.01E-01
TEAD2,0.481,3.15E-01,1.387,0.37,0.409,3.03E-01
NFE2,0.189,4.25E-01,0.24,0.435,0.41,3.04E-01
ZNF600,0.712,2.38E-01,0.671,0.384,0.41,3.04E-01
MYNN,0.483,3.15E-01,1.054,0.382,0.41,3.04E-01
ZNF778,0.369,3.56E-01,1.173,0.382,0.411,3.07E-01
MCM7,-0.014,5.06E-01,1.082,0.407,0.413,3.10E-01
ZNF16,0.271,3.93E-01,1.302,0.381,0.413,3.10E-01
MYBL2,0.522,3.01E-01,0.9,0.384,0.413,3.11E-01
ZBTB6,0.664,2.53E-01,0.442,0.393,0.414,3.13E-01
TRIM24,0.199,4.21E-01,0.358,0.42,0.416,3.16E-01
ZNF671,0.395,3.47E-01,1.304,0.372,0.416,3.17E-01
MEF2D,0.507,3.06E-01,1.187,0.371,0.417,3.18E-01
MYF5,0.474,3.18E-01,1.023,0.379,0.418,3.21E-01
ZNF93,0.421,3.37E-01,1.188,0.375,0.418,3.21E-01
RELA,-0.548,7.08E-01,-0.366,0.619,0.42,3.24E-01
ZNF257,0.569,2.85E-01,0.633,0.388,0.421,3.27E-01
SND1,0.388,3.49E-01,0.667,0.396,0.422,3.29E-01
ZFAT,0.41,3.41E-01,1.123,0.374,0.424,3.33E-01
USF1,0.245,4.03E-01,-0.38,0.438,0.426,3.36E-01
ZNF788,0.27,3.94E-01,1.448,0.369,0.426,3.38E-01
DNMT3A,0.431,3.33E-01,0.413,0.397,0.427,3.39E-01
RUNX3,0.503,3.07E-01,0.784,0.382,0.427,3.39E-01
KMT2B,0.483,3.15E-01,0.829,0.38,0.427,3.39E-01
USP49,0.148,4.41E-01,2.052,0.35,0.428,3.41E-01
SETDB1,-0.617,7.31E-01,0.572,0.478,0.428,3.42E-01
ZNF280A,0.21,4.17E-01,1.794,0.355,0.428,3.42E-01
FUS,0.544,2.93E-01,0.528,0.386,0.43,3.46E-01
ZNF675,0.225,4.11E-01,1.702,0.356,0.432,3.49E-01
ZNF84,0.282,3.89E-01,1.408,0.362,0.434,3.55E-01
TTF2,-0.014,5.06E-01,-0.399,0.452,0.436,3.59E-01
C11orf30,0.316,3.76E-01,0.965,0.378,0.437,3.60E-01
MBD1,0.603,2.73E-01,-0.154,0.398,0.437,3.60E-01
BCL6,-0.217,5.86E-01,-0.308,0.468,0.437,3.61E-01
NR1H3,0.578,2.82E-01,0.694,0.373,0.437,3.61E-01
HIF1A,0.229,4.10E-01,1.235,0.37,0.439,3.64E-01
ZBTB17,0.202,4.20E-01,0.262,0.406,0.439,3.64E-01
ZNF585B,0.189,4.25E-01,1.575,0.358,0.442,3.71E-01
VDR,0.097,4.62E-01,-0.137,0.427,0.444,3.75E-01
RUNX2,0.04,4.84E-01,0.901,0.392,0.444,3.76E-01
NFE2L2,0.027,4.89E-01,0.191,0.416,0.445,3.79E-01
ZFP41,0.17,4.32E-01,1.475,0.358,0.448,3.83E-01
L3MBTL2,0.475,3.17E-01,0.595,0.373,0.452,3.94E-01
AGO1,0.235,4.07E-01,0.808,0.377,0.454,3.98E-01
RCOR1,-0.158,5.63E-01,0.045,0.432,0.455,4.00E-01
SUMO2,-0.423,6.64E-01,1.121,0.405,0.456,4.02E-01
ZNF318,0.347,3.64E-01,0.558,0.378,0.457,4.04E-01
PRKDC,0.182,4.28E-01,0.197,0.399,0.458,4.06E-01
FOXP2,0.48,3.16E-01,-0.062,0.39,0.459,4.09E-01
CTBP2,-0.171,5.68E-01,-0.501,0.453,0.46,4.10E-01
INTS3,0.386,3.50E-01,0.622,0.371,0.46,4.12E-01
FOXK1,-0.097,5.39E-01,1.172,0.378,0.462,4.14E-01
ERCC2,0.154,4.39E-01,1.409,0.35,0.462,4.16E-01
HMG20A,0.377,3.53E-01,0.602,0.371,0.463,4.18E-01
DPF2,-0.12,5.48E-01,0.744,0.395,0.466,4.23E-01
SP7,0.547,2.92E-01,0.17,0.372,0.467,4.26E-01
PGBD3,0.357,3.61E-01,0.603,0.369,0.468,4.29E-01
FOXP1,-0.221,5.88E-01,-0.052,0.428,0.469,4.30E-01
DROSHA,0.345,3.65E-01,-0.855,0.416,0.47,4.32E-01
MEF2A,0.439,3.30E-01,0.528,0.365,0.471,4.34E-01
ARNT,-0.012,5.05E-01,0.484,0.392,0.471,4.35E-01
LEF1,-0.52,6.99E-01,-0.98,0.505,0.472,4.36E-01
LIN9,0.267,3.95E-01,0.795,0.361,0.474,4.42E-01
MED12,0.125,4.50E-01,-0.204,0.4,0.477,4.48E-01
ZNF263,0.185,4.27E-01,-0.637,0.41,0.478,4.52E-01
SMARCA5,0.108,4.57E-01,0.775,0.371,0.481,4.57E-01
ZNF121,0.243,4.04E-01,0.272,0.375,0.481,4.57E-01
GTF3C5,0.426,3.35E-01,-0.844,0.4,0.482,4.59E-01
ZNF335,0.592,2.77E-01,-0.583,0.382,0.482,4.61E-01
ZNF8,-0.077,5.31E-01,0.897,0.373,0.483,4.63E-01
TBX21,0.325,3.73E-01,0.282,0.37,0.484,4.64E-01
SRC,-0.333,6.30E-01,-0.173,0.425,0.484,4.65E-01
ZNF558,0.219,4.13E-01,0.537,0.368,0.484,4.65E-01
ZNF438,0.191,4.24E-01,0.498,0.372,0.485,4.66E-01
EBNA3,0.271,3.93E-01,0.549,0.361,0.485,4.66E-01
ICE2,0.325,3.73E-01,0.377,0.366,0.486,4.68E-01
EGR2,0.159,4.37E-01,-0.291,0.394,0.489,4.76E-01
MLLT3,0.345,3.65E-01,0.234,0.367,0.49,4.77E-01
FOXA1,-1.878,9.70E-01,0.963,0.466,0.491,4.81E-01
WWTR1,0.265,3.96E-01,0.531,0.357,0.492,4.82E-01
TFAP2C,-0.492,6.89E-01,0.269,0.42,0.492,4.82E-01
EMX1,0.425,3.36E-01,-0.758,0.391,0.493,4.84E-01
GLI2,-0.536,7.04E-01,-1.492,0.512,0.496,4.91E-01
WT1,0.36,3.60E-01,0.065,0.366,0.498,4.96E-01
PPARGC1A,0.236,4.07E-01,0.38,0.358,0.499,4.98E-01
ZNF24,0.094,4.63E-01,-0.058,0.383,0.501,5.03E-01
EBNA2,0.177,4.30E-01,0.644,0.352,0.502,5.05E-01
ZNF740,-0.274,6.08E-01,-0.737,0.431,0.503,5.06E-01
ETV5,-0.071,5.28E-01,0.156,0.384,0.503,5.06E-01
ZEB2,0.346,3.65E-01,0.097,0.359,0.504,5.08E-01
MAX,-0.04,5.16E-01,-1.643,0.451,0.505,5.12E-01
NFATC3,0.228,4.10E-01,0.279,0.357,0.506,5.13E-01
CHD4,0.429,3.34E-01,-0.333,0.367,0.506,5.14E-01
KDM6B,0.224,4.11E-01,0.079,0.368,0.507,5.16E-01
PBX1,-0.413,6.60E-01,0.199,0.402,0.508,5.18E-01
TLE3,-0.241,5.95E-01,1.198,0.353,0.508,5.18E-01
ZNF138,0.015,4.94E-01,1.027,0.337,0.508,5.19E-01
STAT5A,0.041,4.84E-01,-0.072,0.379,0.511,5.25E-01
ERCC6,-0.096,5.38E-01,-0.479,0.4,0.513,5.28E-01
RBPJ,-0.533,7.03E-01,-0.825,0.453,0.514,5.31E-01
H2AFX,-1.106,8.66E-01,0.324,0.436,0.514,5.31E-01
NR1H2,0.168,4.33E-01,0.254,0.358,0.515,5.33E-01
ADNP,0.203,4.19E-01,0.228,0.354,0.516,5.36E-01
RARA,-1.098,8.64E-01,-0.762,0.481,0.517,5.39E-01
EHF,-0.048,5.19E-01,-0.052,0.377,0.519,5.44E-01
TET3,-0.234,5.93E-01,-1.368,0.437,0.519,5.44E-01
ESR1,-16.089,1.00E+00,-0.278,0.542,0.522,5.50E-01
KMT2A,-0.13,5.52E-01,-1.307,0.419,0.524,5.55E-01
TSHZ1,0.115,4.54E-01,0.261,0.352,0.527,5.61E-01
DNMT1,-0.054,5.22E-01,0.098,0.37,0.527,5.61E-01
ZNF282,0.414,3.39E-01,-0.721,0.367,0.527,5.61E-01
ING5,0.016,4.94E-01,0.695,0.338,0.528,5.62E-01
MECOM,0.098,4.61E-01,0.433,0.345,0.528,5.62E-01
ZNF44,0.157,4.38E-01,0.158,0.35,0.529,5.65E-01
ZNF341,0.349,3.64E-01,-0.69,0.368,0.53,5.66E-01
ERCC3,0.031,4.88E-01,0.604,0.339,0.53,5.66E-01
AEBP2,-0.142,5.57E-01,0.794,0.346,0.53,5.67E-01
ZNF394,0.335,3.69E-01,-0.596,0.366,0.531,5.70E-01
RAD51,-0.129,5.51E-01,0.636,0.349,0.532,5.72E-01
MBD2,-1.336,9.09E-01,-1.588,0.655,0.534,5.77E-01
CREM,-0.06,5.24E-01,0.124,0.36,0.535,5.77E-01
POLR3A,-0.177,5.70E-01,-0.025,0.376,0.536,5.81E-01
ETV4,-0.021,5.09E-01,-0.123,0.367,0.536,5.81E-01
HEXIM1,0.058,4.77E-01,-0.986,0.39,0.537,5.83E-01
CHAMP1,0.104,4.59E-01,0.09,0.351,0.537,5.84E-01
HIC1,0.223,4.12E-01,-0.423,0.36,0.538,5.85E-01
NFKB1,0.127,4.50E-01,-0.01,0.351,0.539,5.88E-01
NOTCH1,-1.433,9.24E-01,-1.565,0.587,0.541,5.93E-01
SKI,0.118,4.53E-01,0.089,0.347,0.542,5.93E-01
HDAC2,-0.437,6.69E-01,-1.637,0.455,0.542,5.94E-01
AFF1,-0.422,6.63E-01,-0.818,0.414,0.542,5.95E-01
BCAT1,-0.085,5.34E-01,0.36,0.346,0.544,5.98E-01
PMEL,-0.218,5.86E-01,-0.667,0.392,0.546,6.03E-01
MED1,-2.334,9.90E-01,-1.345,0.69,0.546,6.04E-01
NKX3-1,-0.24,5.95E-01,0.973,0.333,0.547,6.04E-01
ICE1,0.237,4.06E-01,-0.448,0.352,0.547,6.04E-01
PRDM11,-0.234,5.93E-01,-1.312,0.409,0.548,6.07E-01
ZNF18,-0.353,6.38E-01,-0.797,0.402,0.549,6.09E-01
TLX1,-0.005,5.02E-01,0.347,0.336,0.55,6.11E-01
ZNF618,0.052,4.80E-01,0.115,0.341,0.55,6.11E-01
HES1,-0.233,5.92E-01,0.27,0.358,0.55,6.12E-01
CAMTA2,-0.024,5.10E-01,0.362,0.335,0.553,6.17E-01
RFX5,-0.24,5.95E-01,-0.986,0.398,0.555,6.23E-01
ZNF692,0.261,3.97E-01,-0.871,0.359,0.556,6.25E-01
BHLHE40,0.065,4.74E-01,-0.626,0.365,0.557,6.26E-01
ZNF611,0.092,4.64E-01,-0.225,0.345,0.558,6.28E-01
RFX1,-0.491,6.88E-01,0.265,0.375,0.558,6.29E-01
PIAS1,-1.123,8.69E-01,0.891,0.382,0.559,6.31E-01
TERF1,-0.001,5.00E-01,0.118,0.336,0.559,6.31E-01
LANA,0.129,4.49E-01,-0.875,0.369,0.56,6.33E-01
ZKSCAN5,0.194,4.23E-01,-0.713,0.354,0.56,6.34E-01
PRMT5,-0.004,5.02E-01,0.105,0.336,0.562,6.36E-01
TBL1XR1,-0.103,5.41E-01,-0.547,0.37,0.564,6.41E-01
DNMT3B,-0.693,7.56E-01,-0.247,0.397,0.564,6.42E-01
FOXO3,-0.151,5.60E-01,-0.19,0.357,0.564,6.42E-01
HDAC3,-0.398,6.55E-01,0.518,0.351,0.564,6.43E-01
NIPBL,-0.88,8.11E-01,-1.406,0.449,0.57,6.55E-01
KLF15,-0.981,8.37E-01,-1.726,0.474,0.57,6.56E-01
MBD3,-0.204,5.81E-01,-0.33,0.361,0.57,6.56E-01
CREB3,-0.087,5.35E-01,0.113,0.336,0.571,6.57E-01
ZNF468,0.15,4.41E-01,-0.754,0.35,0.572,6.59E-01
ZNF264,-0.467,6.80E-01,-0.375,0.382,0.573,6.60E-01
ZNF273,0.195,4.23E-01,-1.032,0.354,0.574,6.63E-01
PCGF1,-0.201,5.80E-01,-1.915,0.421,0.576,6.66E-01
ZMIZ1,-0.02,5.08E-01,-0.421,0.344,0.577,6.68E-01
MIER1,-0.092,5.37E-01,-0.094,0.337,0.577,6.69E-01
ZC3H8,-0.04,5.16E-01,-0.34,0.339,0.578,6.71E-01
E2F7,-0.471,6.81E-01,-0.321,0.377,0.579,6.73E-01
SP4,-0.13,5.52E-01,-1.379,0.385,0.579,6.74E-01
KLF5,-0.608,7.28E-01,-0.552,0.394,0.581,6.77E-01
KDM5B,-0.321,6.26E-01,-1.523,0.403,0.581,6.77E-01
TAZ,-0.072,5.29E-01,0.003,0.33,0.581,6.77E-01
GTF2A2,-0.188,5.75E-01,0.459,0.317,0.582,6.80E-01
CBX4,0.187,4.26E-01,-1.184,0.353,0.583,6.82E-01
UBE2I,-0.062,5.25E-01,-0.186,0.331,0.583,6.82E-01
ZNF674,0.146,4.42E-01,-0.92,0.349,0.583,6.82E-01
E2F5,-0.035,5.14E-01,-0.572,0.343,0.585,6.86E-01
GRHL2,-2.039,9.79E-01,0.316,0.407,0.589,6.94E-01
ZNF597,-0.098,5.39E-01,-0.06,0.328,0.59,6.96E-01
STAT5,-0.779,7.82E-01,-0.289,0.385,0.591,6.97E-01
ZNF765,-0.341,6.33E-01,0.864,0.302,0.592,7.00E-01
ZNF589,-0.14,5.56E-01,-0.355,0.338,0.592,7.01E-01
ZNF837,-0.294,6.15E-01,0.076,0.336,0.595,7.05E-01
MYH11,-0.413,6.60E-01,-1.738,0.408,0.595,7.06E-01
ZFP37,0.154,4.39E-01,-1.245,0.349,0.595,7.07E-01
SCML2,-0.144,5.57E-01,-0.785,0.355,0.595,7.07E-01
USF2,-0.322,6.26E-01,-1.033,0.376,0.596,7.07E-01
ZNF146,-0.373,6.45E-01,-0.012,0.343,0.596,7.09E-01
WHSC1,-0.258,6.02E-01,0.289,0.318,0.596,7.09E-01
TAT,-0.194,5.77E-01,0.154,0.317,0.598,7.12E-01
ZBTB33,-1.654,9.51E-01,-1.27,0.456,0.598,7.12E-01
MORC2,-0.779,7.82E-01,-1.053,0.404,0.599,7.13E-01
PML,-0.441,6.70E-01,-0.543,0.368,0.6,7.16E-01
ZNF547,-0.211,5.84E-01,-0.419,0.342,0.6,7.17E-01
MYB,-0.634,7.37E-01,-0.283,0.371,0.601,7.17E-01
BACH2,-0.372,6.45E-01,-0.098,0.342,0.601,7.17E-01
E2F6,-0.681,7.52E-01,-1.961,0.446,0.601,7.18E-01
ZNF423,-0.039,5.16E-01,-0.777,0.337,0.602,7.21E-01
ZNF682,-0.071,5.28E-01,-0.726,0.336,0.607,7.29E-01
ZNF623,-0.177,5.70E-01,-0.33,0.329,0.608,7.31E-01
BRD4,-5.561,1.00E+00,-1.963,0.73,0.61,7.35E-01
PAX5,-0.693,7.56E-01,-0.346,0.37,0.612,7.39E-01
ID3,-0.145,5.58E-01,-0.444,0.33,0.612,7.39E-01
ZNF641,-0.262,6.03E-01,-0.319,0.331,0.612,7.40E-01
ERG,-1.74,9.59E-01,-1.5,0.461,0.613,7.42E-01
ZNF786,0.004,4.99E-01,-1.169,0.337,0.614,7.43E-01
ZBTB26,-0.226,5.90E-01,-1.599,0.378,0.617,7.49E-01
ZFP2,-0.099,5.39E-01,-1.375,0.355,0.618,7.50E-01
MCM3,-0.334,6.31E-01,0.104,0.314,0.618,7.51E-01
ZNF584,-0.292,6.15E-01,-0.413,0.329,0.625,7.63E-01
POU3F2,-0.298,6.17E-01,-0.205,0.315,0.625,7.65E-01
TERF2,-0.237,5.94E-01,-0.293,0.313,0.627,7.67E-01
NONO,-0.77,7.79E-01,0.88,0.311,0.627,7.67E-01
ERF,-0.587,7.21E-01,0.335,0.318,0.628,7.70E-01
DPF1,-0.481,6.85E-01,-0.771,0.356,0.63,7.73E-01
ZNF239,-0.385,6.50E-01,-0.105,0.316,0.631,7.74E-01
ZNF695,-0.088,5.35E-01,-1.01,0.329,0.631,7.74E-01
ETV1,-0.476,6.83E-01,-1.332,0.373,0.631,7.75E-01
MAZ,-0.167,5.67E-01,-1.871,0.377,0.632,7.76E-01
SMARCC2,-0.206,5.82E-01,-0.695,0.322,0.633,7.78E-01
ZKSCAN8,-0.35,6.37E-01,-0.464,0.324,0.637,7.85E-01
BCLAF1,-0.345,6.35E-01,-1.184,0.348,0.638,7.86E-01
SIX4,-0.595,7.24E-01,0.914,0.271,0.638,7.88E-01
ZNF519,-0.066,5.26E-01,-1.334,0.331,0.639,7.88E-01
ORC2,-0.248,5.98E-01,-0.425,0.312,0.639,7.89E-01
ZMYND8,-0.419,6.63E-01,-1.606,0.376,0.64,7.90E-01
ZSCAN29,-0.326,6.28E-01,-0.762,0.331,0.64,7.90E-01
CSDE1,-0.479,6.84E-01,-0.304,0.326,0.641,7.92E-01
ZNF644,-0.361,6.41E-01,-0.629,0.329,0.641,7.92E-01
ZFP69B,-0.123,5.49E-01,-1.414,0.338,0.641,7.93E-01
HDGF,-0.916,8.20E-01,-0.451,0.361,0.642,7.93E-01
WRNIP1,-0.133,5.53E-01,-1.12,0.324,0.642,7.93E-01
WDR5,-1.102,8.65E-01,-2.001,0.436,0.642,7.94E-01
BTAF1,-0.275,6.09E-01,-0.41,0.309,0.643,7.96E-01
KLF1,-0.714,7.63E-01,-1.557,0.391,0.645,7.98E-01
MYC,-6.807,1.00E+00,-2.185,0.536,0.645,7.99E-01
HDAC4,-0.196,5.78E-01,-0.85,0.317,0.646,8.00E-01
POU2F2,-0.479,6.84E-01,-0.793,0.343,0.646,8.00E-01
GLIS2,-0.079,5.32E-01,-1.496,0.336,0.646,8.00E-01
ZNF501,-0.067,5.27E-01,-1.608,0.34,0.646,8.01E-01
KDM6A,-0.318,6.25E-01,-0.385,0.305,0.646,8.01E-01
NELFE,-5.159,1.00E+00,-1.972,0.488,0.648,8.05E-01
ZNF346,-0.135,5.54E-01,-1.358,0.331,0.648,8.05E-01
FXR2,-0.334,6.31E-01,-0.373,0.303,0.649,8.06E-01
E2F2,-0.332,6.30E-01,-0.4,0.303,0.65,8.07E-01
ZBTB8A,-0.069,5.28E-01,-1.53,0.334,0.65,8.08E-01
SP1,-1.317,9.06E-01,-1.994,0.44,0.651,8.09E-01
HLTF,-0.388,6.51E-01,-0.613,0.318,0.651,8.09E-01
HINFP,-0.491,6.89E-01,-0.819,0.341,0.652,8.11E-01
ZNF260,-0.368,6.44E-01,-0.263,0.299,0.652,8.11E-01
ZNF528,-0.155,5.61E-01,-1.225,0.321,0.652,8.11E-01
NR5A2,-0.952,8.29E-01,0.228,0.327,0.652,8.11E-01
TBL1X,-0.144,5.57E-01,-1.301,0.323,0.653,8.12E-01
ZNF414,-0.132,5.53E-01,-1.583,0.338,0.654,8.13E-01
L3MBTL4,-0.2,5.79E-01,-1.048,0.316,0.654,8.14E-01
POLR2M,-0.42,6.63E-01,-1.495,0.357,0.656,8.17E-01
GTF3C2,-0.294,6.16E-01,-1.4,0.339,0.657,8.19E-01
UHRF2,-0.087,5.35E-01,-1.506,0.329,0.658,8.20E-01
MEF2C,-0.245,5.97E-01,-0.897,0.312,0.659,8.22E-01
NCOA1,-0.419,6.62E-01,-0.457,0.31,0.66,8.23E-01
AHR,-1.305,9.04E-01,0.132,0.34,0.661,8.25E-01
KLF17,-0.171,5.68E-01,-1.441,0.33,0.661,8.25E-01
CDC5L,-0.505,6.93E-01,-0.266,0.305,0.662,8.27E-01
ZKSCAN1,-0.766,7.78E-01,-0.405,0.335,0.663,8.28E-01
ZNF350,-0.366,6.43E-01,-0.502,0.299,0.665,8.31E-01
ZNF649,-0.751,7.74E-01,0.831,0.251,0.666,8.32E-01
HJURP,-0.533,7.03E-01,0.155,0.279,0.666,8.33E-01
GPS2,-0.216,5.86E-01,-1.283,0.315,0.668,8.35E-01
ZEB1,-0.491,6.88E-01,-1.648,0.365,0.671,8.39E-01
XBP1,-1.404,9.20E-01,-1.247,0.382,0.676,8.47E-01
INSM2,-0.366,6.43E-01,-1.19,0.315,0.677,8.48E-01
ZNF580,-0.345,6.35E-01,-1.221,0.315,0.677,8.49E-01
ZNF197,-0.413,6.60E-01,-0.959,0.309,0.681,8.54E-01
ZFX,-2.042,9.79E-01,-1.92,0.433,0.681,8.54E-01
GLYR1,-0.171,5.68E-01,-1.61,0.319,0.681,8.54E-01
ZNF280D,-0.411,6.59E-01,-1.014,0.309,0.682,8.56E-01
PPARD,-0.367,6.43E-01,-0.931,0.299,0.685,8.60E-01
KRAB,-0.726,7.66E-01,-0.515,0.315,0.686,8.61E-01
ZNF143,-2.834,9.98E-01,-2.026,0.448,0.687,8.62E-01
ZXDB,-0.224,5.89E-01,-1.67,0.322,0.689,8.64E-01
ZNF100,-0.416,6.62E-01,-1.294,0.313,0.69,8.66E-01
YY1,-4.513,1.00E+00,-2.064,0.455,0.692,8.69E-01
FOXK2,-0.998,8.41E-01,-0.434,0.319,0.693,8.69E-01
GATAD1,-0.717,7.63E-01,-1.271,0.337,0.695,8.72E-01
LMO1,-0.463,6.78E-01,-0.762,0.288,0.695,8.72E-01
NCOR2,-0.665,7.47E-01,-0.634,0.302,0.698,8.76E-01
CBFB,-1.168,8.79E-01,-2.214,0.408,0.698,8.76E-01
KLF3,-0.518,6.98E-01,-0.616,0.281,0.698,8.77E-01
ZBTB1,-0.568,7.15E-01,-1.03,0.311,0.699,8.77E-01
TGIF2,-0.425,6.65E-01,-1.509,0.32,0.701,8.79E-01
CDK8,-1.523,9.36E-01,-1.81,0.397,0.703,8.82E-01
RB1,-1.352,9.12E-01,-1.477,0.373,0.704,8.83E-01
ZNF518A,-0.467,6.80E-01,-1.367,0.311,0.704,8.83E-01
CHD2,-0.811,7.91E-01,-2.195,0.391,0.704,8.84E-01
LEO1,-0.45,6.74E-01,-1.047,0.29,0.705,8.85E-01
FOXJ2,-0.606,7.28E-01,-0.851,0.301,0.707,8.87E-01
POLR2H,-0.545,7.07E-01,-1.04,0.302,0.707,8.87E-01
ZSCAN23,-0.555,7.11E-01,-1.147,0.304,0.708,8.88E-01
BRCA1,-1.59,9.44E-01,-1.595,0.385,0.709,8.89E-01
HDAC8,-0.805,7.90E-01,-0.756,0.306,0.709,8.89E-01
STAT2,-1.173,8.80E-01,-1.394,0.355,0.709,8.89E-01
PRDM2,-0.47,6.81E-01,-1.373,0.306,0.71,8.90E-01
